exclusion_class,conversation_id,customer_id,business_id,phone,customer_name,status,current_state,conversation_created_at,last_message_at,message_count,turn_count,completed_turns,non_completed_turns,eval_trace_count,twilio_message_sid_count,first_message_at,message_last_at,first_message_preview,last_message_preview,summary,review_context,review_decision
synthetic_eval,ea6ad814-8fca-4943-aad7-6db70a93783f,8b536e01-82dc-4216-b860-f356fc14a55c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424045430057,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,clarification_needed,2026-04-27 19:13:24.581069-07,2026-04-27 19:13:26.122-07,2,1,1,0,0,0,2026-04-27 19:13:24.608223-07,2026-04-27 19:13:26.193832-07,quiero un Matcha Foam chico,"¿Qué leche prefieres: Deslactosada, Almendra, Coco, Avena o Soya?",,"",keep_eval_archive
synthetic_eval,53c37b82-047d-4d69-9c44-05792db0a213,38ab0997-dffb-4b4b-beb2-5c172e4da002,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555424022090056,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,clarification_needed,2026-04-27 19:13:22.255996-07,2026-04-27 19:13:24.272-07,2,1,1,0,0,0,2026-04-27 19:13:22.281688-07,2026-04-27 19:13:24.338093-07,dame un SHAKEN ESPRESSO grande,"¿Qué leche prefieres: Deslactosada, Almendra, Coco, Avena o Soya?",,"",keep_eval_archive
synthetic_eval,561c0641-fea9-4bc9-b99e-bcda3ea848a5,d509aae2-07ba-4dc9-b100-5b53e07947be,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423992800055,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:19.316171-07,2026-04-27 19:13:21.138-07,2,1,1,0,0,0,2026-04-27 19:13:19.342808-07,2026-04-27 19:13:21.205957-07,me das un Extra scoop proteína HABITS con leche de coco,📋 *Resumen de tu pedido:* • 1x Extra scoop proteína HABITS — $53 💰 *Total: $53* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,e3c4f81c-630a-4543-b213-6dd687cec3ed,a1f82505-c75c-4945-9960-eb826181af30,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423967720054,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,clarification_needed,2026-04-27 19:13:16.817674-07,2026-04-27 19:13:19.014-07,2,1,1,0,0,0,2026-04-27 19:13:16.841725-07,2026-04-27 19:13:19.111957-07,ponme un SHAKEN ESPRESSO en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,9dd18435-d752-4267-b0cc-ba392caf12c7,c6f63005-81dd-456a-9681-52d01fd23957,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423946750053,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,clarification_needed,2026-04-27 19:13:14.718679-07,2026-04-27 19:13:16.499-07,2,1,1,0,0,0,2026-04-27 19:13:14.742763-07,2026-04-27 19:13:16.604539-07,agregame un Extra Matcha 1.5 g caliente,¿Quieres Extra Matcha 1.5 g o Extra Matcha 3 g?,,"",keep_eval_archive
synthetic_eval,6d9c8975-087d-4f0b-ad15-323cfda150ea,b44122e7-1520-4c20-8047-3ff7c9472d5b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423925930052,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:12.631216-07,2026-04-27 19:13:14.459-07,2,1,1,0,0,0,2026-04-27 19:13:12.654067-07,2026-04-27 19:13:14.519448-07,quiero un Extra jamón chico,📋 *Resumen de tu pedido:* • 1x Extra jamón — $17 💰 *Total: $17* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,ded2a9a1-a5ec-4db4-976d-64982d7b2dfc,763f35d5-b97d-4f7b-9bed-c6701e29b22a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423905810051,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:10.621886-07,2026-04-27 19:13:12.254-07,2,1,1,0,0,0,2026-04-27 19:13:10.65529-07,2026-04-27 19:13:12.321855-07,dame un Extra pesto grande,📋 *Resumen de tu pedido:* • 1x Extra pesto — $12 💰 *Total: $12* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,1ddfb833-7200-44ac-9cd2-b8deb1f79d28,70c15fa8-49f9-4e11-abce-f09baccec3dd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423881790050,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:08.212087-07,2026-04-27 19:13:09.957-07,2,1,1,0,0,0,2026-04-27 19:13:08.234039-07,2026-04-27 19:13:10.022118-07,me das un Extra Shot Espresso con leche de coco,📋 *Resumen de tu pedido:* • 1x Extra Shot Espresso — $21 💰 *Total: $21* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,ea81230c-b572-448b-80ad-0b9bceb5c372,51efddd5-4410-48cd-8109-be2926e2933d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423860000049,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:06.035914-07,2026-04-27 19:13:07.938-07,2,1,1,0,0,0,2026-04-27 19:13:06.058528-07,2026-04-27 19:13:08.004893-07,ponme un Extra taro 15 gr en las rocas,📋 *Resumen de tu pedido:* • 1x Extra taro 15 gr — $18 💰 *Total: $18* 📝 *Nota:* 15 gr ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,e2174174-427c-41ff-9951-e06fd88b2f6d,e03a6035-53e3-4c48-aef2-48962fb98f71,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423834930048,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:03.525228-07,2026-04-27 19:13:05.79-07,2,1,1,0,0,0,2026-04-27 19:13:03.547266-07,2026-04-27 19:13:05.848613-07,agregame un Extra chai 15 gr caliente,📋 *Resumen de tu pedido:* • 1x Extra chai 15 gr — $18 💰 *Total: $18* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,446fd2e8-be96-4dfc-8e79-a3f2ec924190,6da3cbf8-fd6d-4c54-9d6d-afbf36b1cb24,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423812830047,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:13:01.321771-07,2026-04-27 19:13:03.267-07,2,1,1,0,0,0,2026-04-27 19:13:01.346338-07,2026-04-27 19:13:03.325682-07,quiero un Extra scoop proteína ISOPURE chico,📋 *Resumen de tu pedido:* • 1x Extra scoop proteína ISOPURE — $48 💰 *Total: $48* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,64d6a177-634a-4af8-870f-93cf63366406,18772e92-5b21-4f5d-892f-bcadf08b15b3,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423792260046,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,clarification_needed,2026-04-27 19:12:59.28813-07,2026-04-27 19:13:01.055-07,2,1,1,0,0,0,2026-04-27 19:12:59.312973-07,2026-04-27 19:13:01.117275-07,dame un Extra Foam grande,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,4def72df-22e7-47f4-b93c-0694be9ce5e0,64bc2a38-2bdc-4d35-8004-228be27610cc,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423765480045,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:12:56.58799-07,2026-04-27 19:12:58.349-07,2,1,1,0,0,0,2026-04-27 19:12:56.611424-07,2026-04-27 19:12:58.416038-07,me das un Extra Shot Espresso con leche de coco,📋 *Resumen de tu pedido:* • 1x Extra Shot Espresso — $21 💰 *Total: $21* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,c3045453-2644-4996-ac46-ec2b3fd2953b,430807a1-be4d-4246-8fc3-8b89a2522f70,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423740190044,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:12:54.053639-07,2026-04-27 19:12:56.336-07,2,1,1,0,0,0,2026-04-27 19:12:54.07597-07,2026-04-27 19:12:56.393678-07,ponme un Extra taro 15 gr en las rocas,📋 *Resumen de tu pedido:* • 1x Extra taro 15 gr — $18 💰 *Total: $18* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,70f975d2-d5ad-4853-a36f-eba22eaafc8c,db1c40d4-fd9e-4190-8d65-f596bcc835ad,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423717300043,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:12:51.778816-07,2026-04-27 19:12:53.785-07,2,1,1,0,0,0,2026-04-27 19:12:51.800391-07,2026-04-27 19:12:53.843403-07,agregame un Extra chai 15 gr caliente,📋 *Resumen de tu pedido:* • 1x Extra chai 15 gr — $18 💰 *Total: $18* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,8b399cc3-04d3-43ca-a84b-128a263a9b4a,68fc0f9d-a12f-41e9-9f5d-cbc3ecbc4ba9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423694640042,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,awaiting_confirmation,2026-04-27 19:12:49.496709-07,2026-04-27 19:12:51.513-07,2,1,1,0,0,0,2026-04-27 19:12:49.517207-07,2026-04-27 19:12:51.57352-07,quiero un Extra scoop proteína ISOPURE chico,📋 *Resumen de tu pedido:* • 1x Extra scoop proteína ISOPURE — $48 💰 *Total: $48* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,4f3d6c6e-3dc6-4434-a76c-3be041e4ebbc,79d60c8d-1f13-4997-89e9-e5ddbfa5c322,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423673790041,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,clarification_needed,2026-04-27 19:12:47.41338-07,2026-04-27 19:12:49.264-07,2,1,1,0,0,0,2026-04-27 19:12:47.436924-07,2026-04-27 19:12:49.321-07,dame un Extra Foam grande,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,77a912dc-dee9-4ed5-9c43-2234b1a15d94,9485ec10-f9c9-4580-9fba-1e28b94384fd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423630680027,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:43.100856-07,2026-04-27 19:12:46.349-07,2,1,1,0,0,0,2026-04-27 19:12:43.122226-07,2026-04-27 19:12:46.402866-07,hay Extra pesto?,¡Claro! Sí tenemos Extra pesto 🌿 Cuesta $12 y lo puedes agregar a lo que pidas. ¿Quieres que lo añada a algún pedido?,,"",keep_eval_archive
synthetic_eval,64fa108f-6dc0-4294-812d-0993b6c2085c,508cbbad-52eb-4730-9ae9-5b8122754191,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423603280026,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:40.363631-07,2026-04-27 19:12:42.849-07,2,1,1,0,0,0,2026-04-27 19:12:40.384263-07,2026-04-27 19:12:42.911195-07,tienes Extra Shot Espresso?,¡Claro que sí! Tenemos **Extra Shot Espresso** disponible por $21. ¿Te gustaría agregarlo a tu orden? 😊,,"",keep_eval_archive
synthetic_eval,a2e89448-0587-4706-b364-2b4cbaf92c95,af89161d-90f6-43dc-a72d-b1893f890c70,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423564200025,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:36.452637-07,2026-04-27 19:12:39.341-07,2,1,1,0,0,0,2026-04-27 19:12:36.473673-07,2026-04-27 19:12:39.396471-07,venden Matcha Rosa?,"No tenemos Matcha Rosa exactamente, pero sí tenemos varias opciones de matcha que te van a encantar: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado** ",,"",keep_eval_archive
synthetic_eval,83e04944-a834-4f8f-90d3-e678a6dc8ca2,599ecc83-bde2-4928-8a13-9468d669c2bb,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423535110024,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:33.545913-07,2026-04-27 19:12:36.228-07,2,1,1,0,0,0,2026-04-27 19:12:33.566832-07,2026-04-27 19:12:36.284838-07,me puedes decir si hay Extra Matcha 1.5 g?,"No tenemos exactamente ""Extra Matcha 1.5 g"", pero sí contamos con varias opciones de matcha bien buenas: • **Matchata** ($92–$102) • **Matcha Foam** ($120–$142) • **Matcha Mascabad",,"",keep_eval_archive
synthetic_eval,9a63b0eb-8ea1-4c04-805d-a9b99c9cc091,870b782f-4a62-4ac9-9c68-ea5fafdd0726,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423498950023,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:29.931249-07,2026-04-27 19:12:33.318-07,2,1,1,0,0,0,2026-04-27 19:12:29.952868-07,2026-04-27 19:12:33.370729-07,manejan Matcha Salted Caramel?,"No tenemos ese exacto, pero sí manejamos varios matchas que te van a encantar 😊 Tenemos: - **Matchata** ($92-102) - **Matcha Foam** ($120-142) - **Matcha Mascabado** ($92-124) - **",,"",keep_eval_archive
synthetic_eval,bf2a9e13-aaf9-426f-880c-4750061b1e32,d51cedc0-98d1-4e7d-827b-570e47a902f9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423459940022,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:26.028138-07,2026-04-27 19:12:29.697-07,2,1,1,0,0,0,2026-04-27 19:12:26.048769-07,2026-04-27 19:12:29.754504-07,hay Matcha Blanco?,"No tenemos Matcha Blanco exactamente, pero tenemos otras opciones de matcha bien buenas: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Mascabado** — $92–$124 🍵",,"",keep_eval_archive
synthetic_eval,e62d9c82-459a-44b2-93f8-bf8ebeac2a30,f192d907-e48a-46f6-9c55-b88528c633d6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423423380021,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:22.375716-07,2026-04-27 19:12:25.801-07,2,1,1,0,0,0,2026-04-27 19:12:22.39649-07,2026-04-27 19:12:25.853763-07,tienes Brownie matcha?,"No tenemos un brownie matcha exacto, pero sí tenemos opciones bien buenas con matcha: 🍵 **Matchata** ($92-102) 🍵 **Matcha Foam** ($120-142) 🍵 **Matcha Mascabado** ($92-124) 🍵 **Mat",,"",keep_eval_archive
synthetic_eval,594b6ade-d3ad-41ed-af62-8943edf600dd,b20aa87c-1b4e-44e5-83d5-1b9450595be7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423392130020,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:19.248483-07,2026-04-27 19:12:21.568-07,2,1,1,0,0,0,2026-04-27 19:12:19.26904-07,2026-04-27 19:12:21.6336-07,venden Vainilla Latte?,¡Claro que sí! 😊 Tenemos Vainilla Latte disponible. ¿De qué tamaño lo quieres?,,"",keep_eval_archive
synthetic_eval,6bc20461-4d85-4bfb-a106-09deb7d70f11,0013ebdd-2f64-442e-a9f6-e7d4fa0d6711,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423342880019,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:14.321745-07,2026-04-27 19:12:19.015-07,2,1,1,0,0,0,2026-04-27 19:12:14.343493-07,2026-04-27 19:12:19.072108-07,me puedes decir si hay Lavanda Latte?,"¡Claro! Sí tenemos Lavanda Latte 🌿☕ Está disponible en nuestro menú de cafés, con un rango de precio entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?",,"",keep_eval_archive
synthetic_eval,96c1f28e-23fd-4c2b-a13b-f9ffe9d36adf,511eaeb4-8aa1-4aee-a01c-f8ce9b7b49d8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423311610018,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:11.192699-07,2026-04-27 19:12:14.08-07,2,1,1,0,0,0,2026-04-27 19:12:11.214116-07,2026-04-27 19:12:14.141755-07,manejan Te Lavanda Manzanilla?,"¡Claro! Sí manejamos **Te Lavanda Manzanilla** 🍵 Está en nuestro menú sin cafeína, entre $62 y $80 dependiendo del tamaño. ¿Te gustaría ordenar uno?",,"",keep_eval_archive
synthetic_eval,0267239b-7c8e-4ec5-9b1a-1278fce01991,9988863b-b1f2-4e08-bd58-185a5183d5a7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423282660017,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:08.301072-07,2026-04-27 19:12:10.953-07,2,1,1,0,0,0,2026-04-27 19:12:08.348249-07,2026-04-27 19:12:11.00872-07,hay Agua?,¡Claro! Tenemos agua disponible. Mira las opciones: 🌊 **Agua** — $13 💧 **Agua mineral** — $25 🍵 **Matcha Agua** — $70-$85 ¿Cuál te late?,,"",keep_eval_archive
synthetic_eval,83ab689d-7a36-4e6e-a9ff-814a41240f54,28baa082-0342-4796-9b09-d4122f6ced79,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423257930016,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:05.830998-07,2026-04-27 19:12:08.051-07,2,1,1,0,0,0,2026-04-27 19:12:05.853164-07,2026-04-27 19:12:08.119313-07,tienes Agua mineral?,¡Claro! Sí tenemos Agua mineral 💧 Está a $25. ¿Te gustaría ordenar?,,"",keep_eval_archive
synthetic_eval,3e3153e9-e16a-46ea-bb0f-565e0513af3e,d5c45dd3-4a79-4a4e-a803-c56f7a1673e7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423223030015,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:12:02.33662-07,2026-04-27 19:12:05.17-07,2,1,1,0,0,0,2026-04-27 19:12:02.364262-07,2026-04-27 19:12:05.22382-07,venden Matcha Rosa?,"No tenemos exactamente Matcha Rosa, pero sí tenemos otras opciones de matcha bien sabrosas: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado** ($92–$124",,"",keep_eval_archive
synthetic_eval,d950daa0-5056-482b-91ad-ce987366379b,7177c24e-ca34-438a-94b1-fc23f5b2195e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423189540014,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:58.988052-07,2026-04-27 19:12:02-07,2,1,1,0,0,0,2026-04-27 19:11:59.011597-07,2026-04-27 19:12:02.057586-07,me puedes decir si hay Matcha Agua?,"¡Claro! No tenemos exactamente ""Matcha Agua"", pero tenemos varias opciones de matcha bien fresquitas: 🍵 **Matchata** — $92–102 🍵 **Matcha Foam** — $120–142 🍵 **Matcha Mascabado** —",,"",keep_eval_archive
synthetic_eval,6b0a828a-508e-4c1d-816b-77805c2452dc,539cecaf-f79a-46e7-a8a1-7905af157b44,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423161010013,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:56.137509-07,2026-04-27 19:11:58.757-07,2,1,1,0,0,0,2026-04-27 19:11:56.15959-07,2026-04-27 19:11:58.825769-07,manejan Matcha Lavanda?,"No tenemos Matcha Lavanda en este momento, pero sí manejamos varios matchas que te pueden gustar: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado** ($9",,"",keep_eval_archive
synthetic_eval,b5e5f373-94fc-4220-b7c0-83556d222889,b5161203-82b5-4b76-b622-c008c6a3afe3,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423125620012,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:52.602259-07,2026-04-27 19:11:55.771-07,2,1,1,0,0,0,2026-04-27 19:11:52.626832-07,2026-04-27 19:11:55.942549-07,hay Matcha Latte?,¡Claro! Tenemos varias opciones con matcha. Mira estas: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Pumpkin Spice Latte** — $107–$139 🍵 **Matcha Mascabado** ,,"",keep_eval_archive
synthetic_eval,106225b9-b17b-4901-a1e4-1844a63355bb,ce55f503-58a7-41ca-a80d-ba2eb77e82ae,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423094280011,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:49.464809-07,2026-04-27 19:11:52.314-07,2,1,1,0,0,0,2026-04-27 19:11:49.490505-07,2026-04-27 19:11:52.390782-07,tienes Extra Matcha 1.5 g?,"No tenemos exactamente ""Extra Matcha 1.5 g"", pero sí contamos con varias opciones de matcha que te pueden interesar: • **Matchata** — $92–102 • **Matcha Foam** — $120–142 • **Match",,"",keep_eval_archive
synthetic_eval,2afe8d04-b17a-4488-8263-a1b12b4fc1b6,4da61667-0a2c-4ce9-9274-409be193f8ef,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423051720010,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:45.219286-07,2026-04-27 19:11:48.462-07,2,1,1,0,0,0,2026-04-27 19:11:45.244281-07,2026-04-27 19:11:48.540804-07,venden Matcha Salted Caramel?,"No tenemos exactamente el Matcha Salted Caramel, pero tenemos opciones de matcha bien buenas: • **Matchata** – $92-102 • **Matcha Foam** – $120-142 • **Matcha Mascabado** – $92-124",,"",keep_eval_archive
synthetic_eval,2e539960-14c6-4319-88fe-0d05857f755f,264168ec-f747-4dfd-a040-472d52980e42,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555423018030009,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:41.843922-07,2026-04-27 19:11:44.903-07,2,1,1,0,0,0,2026-04-27 19:11:41.865789-07,2026-04-27 19:11:44.978486-07,me puedes decir si hay Matcha Blanco?,"No tenemos exactamente ""Matcha Blanco"", pero tenemos varias opciones de matcha que te van a encantar: 🍵 **Matchata** — desde $92 🍵 **Matcha Foam** — desde $120 🍵 **Matcha Mascabado",,"",keep_eval_archive
synthetic_eval,418e1bc7-f287-4467-9e19-bbe7e7716c11,1e78759d-6551-417f-9bdd-041e363c662d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555422986770008,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:38.718447-07,2026-04-27 19:11:41.586-07,2,1,1,0,0,0,2026-04-27 19:11:38.745656-07,2026-04-27 19:11:41.653434-07,manejan Matcha Vainilla?,"No tenemos exactamente Matcha Vainilla, pero sí manejamos varios matchas que te pueden gustar: • **Matchata** — clásico y suave • **Matcha Foam** — cremoso con espuma • **Matcha Ma",,"",keep_eval_archive
synthetic_eval,4ff5cc06-a57f-4738-9a13-822ab220d47b,0a9896ff-fab3-40e7-8f59-55eb2f2e5647,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555422943000007,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:34.348035-07,2026-04-27 19:11:38.412-07,2,1,1,0,0,0,2026-04-27 19:11:34.375427-07,2026-04-27 19:11:38.484996-07,hay Brownie matcha?,"No tenemos un Brownie matcha exacto, pero sí tenemos varios matchas deliciosos 🍵 Te recomiendo: - **Matchata** ($92-102) - **Matcha Foam** ($120-142) - **Matcha Mascabado** ($92-12",,"",keep_eval_archive
synthetic_eval,1328ce1a-9731-4c11-b766-3bbd17e0f9ff,c7f75cc6-9b1f-409c-afca-bc52079cb6bc,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555422914370006,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:31.495319-07,2026-04-27 19:11:33.933-07,2,1,1,0,0,0,2026-04-27 19:11:31.524376-07,2026-04-27 19:11:34.042627-07,tienes Matcha Sugar Free?,¡Claro! Sí tenemos **Matcha Sugar Free** 🍵 Está disponible entre $92 y $124 dependiendo del tamaño. ¿Qué tamaño prefieres o tienes alguna otra preferencia?,,"",keep_eval_archive
synthetic_eval,b55a9446-c475-48db-bb0d-396b370d8960,a276c6dc-9b14-4af7-b60e-3ce5e91c1356,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555422876960005,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:27.7355-07,2026-04-27 19:11:30.708-07,2,1,1,0,0,0,2026-04-27 19:11:27.760499-07,2026-04-27 19:11:30.792984-07,venden Matcha Mascabado?,¡Claro que sí! Tenemos **Matcha Mascabado** disponible 😊 También tenemos otros matchas que te podrían gustar: - **Matchata** - **Matcha Foam** - **Matcha Pumpkin Spice Latte** - **,,"",keep_eval_archive
synthetic_eval,d6ae459b-a61a-40d6-81c9-16409e0a7c84,62bc0f33-9548-4179-9b30-a79a9c7797c4,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555422844230004,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:24.462141-07,2026-04-27 19:11:27.435-07,2,1,1,0,0,0,2026-04-27 19:11:24.4876-07,2026-04-27 19:11:27.52683-07,me puedes decir si hay Matcha Pumpkin Spice Latte?,¡Claro! Sí tenemos **Matcha Pumpkin Spice Latte** 🍂 Está disponible entre $107 y $139 dependiendo del tamaño que elijas. ¿Te gustaría ordenar uno o prefieres ver otras opciones de ,,"",keep_eval_archive
synthetic_eval,dbd49ce0-1268-428b-af7a-77eb0aaeb9de,ef467d95-6241-4362-9f71-360018ca7529,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555422817300003,V2 Synthetic Eval v2-edge-synth-mix2-20260428021114,active,browsing,2026-04-27 19:11:21.770164-07,2026-04-27 19:11:24.178-07,2,1,1,0,0,0,2026-04-27 19:11:21.794113-07,2026-04-27 19:11:24.247158-07,manejan Mascabado Latte?,¡Claro que sí! 😊 Tenemos Mascabado Latte disponible. ¿De qué tamaño lo quieres?,,"",keep_eval_archive
